timestamp_iso,ts_epoch,dt_s,mpu1_ok,mpu1_ax,mpu1_ay,mpu1_az,mpu1_gx,mpu1_gy,mpu1_gz,mpu1_roll_acc,mpu1_pitch_acc,mpu2_ok,mpu2_ax,mpu2_ay,mpu2_az,mpu2_gx,mpu2_gy,mpu2_gz,mpu2_roll_acc,mpu2_pitch_acc
2025-08-25T14:32:54.411340+03:00,1756121574.411325,0.070248,True,17130,1920,-1508,73,-756,-128,128.14667963327543,-81.88870137840115,True,17122,1166,-5098,-72,-819,10,167.1170616797707,-73.01554110853249
2025-08-25T14:32:54.481579+03:00,1756121574.481563,0.070238,True,16942,1256,-1914,-45,-732,230,146.72641744141794,-82.30444935912087,True,16128,1264,-4626,-65,-719,347,164.71763389059632,-73.44042208752965
2025-08-25T14:32:54.551442+03:00,1756121574.551425,0.069862,True,15384,702,-2706,50,-457,442,165.45672483439188,-79.70061723279468,True,15194,558,-5382,44,-125,464,174.08078085449213,-70.39829524352005
2025-08-25T14:32:54.621717+03:00,1756121574.621700,0.070276,True,16142,742,-3098,132,175,466,166.53084753660582,-78.83615072424035,True,17720,92,-6118,46,237,428,179.13847141062956,-70.95027570935754
2025-08-25T14:32:54.692077+03:00,1756121574.692060,0.070360,True,17898,-374,-2716,80,175,329,-172.1595337427991,-81.2910823091185,True,17326,-118,-5402,63,194,313,-178.7486408076452,-72.67938035949254
2025-08-25T14:32:54.762429+03:00,1756121574.762412,0.070352,True,17532,-494,-2594,118,269,231,-169.21772940134926,-81.4346550291076,True,18014,-604,-5472,60,170,249,-173.7011809112747,-73.00639427887036
2025-08-25T14:32:54.832309+03:00,1756121574.832294,0.069881,True,16626,-498,-2710,130,162,151,-169.5872773207149,-80.59006767994354,True,16696,-612,-5204,47,288,136,-173.29271565423045,-72.57608659164399
2025-08-25T14:32:54.902160+03:00,1756121574.902143,0.069850,True,16348,-848,-1870,122,416,90,-155.60684914119403,-82.84119760826513,True,16476,-978,-4496,13,426,156,-167.7278168057749,-74.39690409786942
2025-08-25T14:32:54.971941+03:00,1756121574.971925,0.069782,True,17048,-874,-1618,127,565,249,-151.62327515394284,-83.84331108545486,True,20844,-2322,-4846,70,656,100,-154.39821063819764,-75.54391409689862
2025-08-25T14:32:55.042223+03:00,1756121575.042207,0.070282,True,19126,-1494,-702,91,514,-59,-115.16786831443271,-85.06719181350812,True,18604,-1436,-3186,5,356,-68,-155.73786456980378,-79.36125536364031
2025-08-25T14:32:55.112558+03:00,1756121575.112543,0.070336,True,16582,-1184,-202,106,477,-102,-99.68190369802828,-85.85704670736953,True,16674,-1004,-2974,-23,609,-62,-161.34570254648938,-79.33877261794879
2025-08-25T14:32:55.182924+03:00,1756121575.182908,0.070365,True,18414,-1192,1138,49,236,-145,-46.32764661014063,-84.88581291664627,True,17368,-1378,-2124,-59,119,-192,-147.02546248183663,-81.7060329672637
2025-08-25T14:32:55.253282+03:00,1756121575.253265,0.070357,True,16944,-810,562,160,38,-312,-55.24603546836792,-86.67004685507679,True,18282,-536,-2040,19,-6,-206,-165.2785564510944,-83.41873727296382
2025-08-25T14:32:55.323150+03:00,1756121575.323134,0.069869,True,17636,-562,860,10,22,-71,-33.16414858696414,-86.666121289217,True,17682,-492,-2512,-86,18,-248,-168.91833366420113,-81.76282016329503
2025-08-25T14:32:55.392965+03:00,1756121575.392950,0.069816,True,17086,-662,702,-1,49,4,-43.32025258044778,-86.76773176177095,True,17466,-410,-2274,-111,51,9,-169.7794288332919,-82.46381222182166
2025-08-25T14:32:55.462865+03:00,1756121575.462847,0.069898,True,16840,-544,502,11,63,-54,-47.29935940784003,-87.48308928340303,True,17318,-814,-2244,-42,21,-59,-160.06200570499942,-82.15192436815737
2025-08-25T14:32:55.532779+03:00,1756121575.532763,0.069915,True,17050,-724,900,45,28,-124,-38.81474446585451,-86.12437377550145,True,17578,-872,-2004,-91,43,-121,-156.4847067984043,-82.91270305181824
2025-08-25T14:32:55.602589+03:00,1756121575.602574,0.069811,True,17378,-640,672,-15,36,-95,-43.602818277836334,-86.9432585714043,True,17544,-458,-2292,-87,6,-40,-168.6996798365212,-82.41141317362334
2025-08-25T14:32:55.672429+03:00,1756121575.672413,0.069840,True,17228,-430,724,-20,-111,-136,-30.707035327040067,-87.20173470078834,True,17420,-758,-2564,-180,-165,-136,-163.53064113263275,-81.27408666957508
2025-08-25T14:32:55.742275+03:00,1756121575.742259,0.069846,True,17296,-276,370,-35,-84,-107,-36.72094822934441,-88.47123213738209,True,17398,-24,-2080,-76,-51,-37,-179.33892133041695,-83.18196980566081
2025-08-25T14:32:55.812177+03:00,1756121575.812162,0.069902,True,17206,-234,454,23,-34,-55,-27.267415657419058,-88.29968537216672,True,17666,-388,-2520,-67,-64,-62,-171.24700106526768,-81.78733629842041
2025-08-25T14:32:55.881999+03:00,1756121575.881983,0.069821,True,17312,-298,160,52,-43,-56,-61.7680807569822,-88.88071343079659,True,17642,-168,-2922,-54,-49,-35,-176.70940665485415,-80.58036515822286
2025-08-25T14:32:55.951912+03:00,1756121575.951896,0.069914,True,17244,-70,134,-38,-40,-57,-27.582028768241866,-89.49768651397191,True,17576,-62,-2674,-153,-77,-48,-178.67176156769986,-81.34710650115316
2025-08-25T14:32:56.021793+03:00,1756121576.021777,0.069881,True,17292,30,84,-66,-67,-78,19.65382374484421,-89.70445539110244,True,17414,-140,-3040,-178,-48,-22,-177.363238747347,-80.08725150471436
2025-08-25T14:32:56.092101+03:00,1756121576.092086,0.070308,True,17246,148,-58,-121,-41,-16,111.39980835678223,-89.47190925160047,True,17176,352,-2720,-209,-90,58,172.62623088764758,-80.92754041524825
2025-08-25T14:32:56.162140+03:00,1756121576.162124,0.070038,True,16762,314,392,-75,-226,223,38.695439336512024,-88.2837070309898,True,20392,-288,-3168,-82,-707,301,-174.8055683065124,-81.13356411822348
2025-08-25T14:32:56.232007+03:00,1756121576.231991,0.069867,True,17406,-386,-662,1,-150,8,-149.75432426336275,-87.47912478539364,True,18128,-300,-3646,-82,-98,-6,-175.2961849195808,-78.59065833109618
2025-08-25T14:32:56.301835+03:00,1756121576.301818,0.069827,True,17322,-700,-732,26,-3,-73,-136.2801373878047,-86.65368352719865,True,17710,-586,-3650,-76,25,-69,-170.87911167698954,-78.20951739849868
2025-08-25T14:32:56.371673+03:00,1756121576.371658,0.069840,True,16886,188,-916,21,5,-99,168.40166570322856,-86.83037586515285,True,18206,-494,-3568,-71,5,-39,-172.11734274595182,-78.80862840915434
2025-08-25T14:32:56.441466+03:00,1756121576.441450,0.069792,True,17218,-94,-782,19,22,-10,-173.145667600006,-87.38085586787561,True,17874,-346,-3650,-70,12,7,-174.58485274821285,-78.40812714617338
2025-08-25T14:32:56.511289+03:00,1756121576.511273,0.069824,True,17326,-116,-772,21,13,-28,-171.45471537234656,-87.42013848348245,True,17400,-224,-3626,-69,18,30,-176.46498187740636,-78.20674167254053
2025-08-25T14:32:56.581087+03:00,1756121576.581073,0.069800,True,17262,-222,-772,20,9,-39,-163.95662658254344,-87.3356663071273,True,17416,-222,-3650,-71,4,-13,-176.51944564366588,-78.14215743772154
2025-08-25T14:32:56.650881+03:00,1756121576.650867,0.069793,True,17274,-190,-788,20,22,-4,-166.44377910120627,-87.31336476038202,True,17644,-296,-3632,-69,15,10,-175.34081443209524,-78.33068860293346
2025-08-25T14:32:56.720693+03:00,1756121576.720679,0.069812,True,17262,-202,-768,21,12,-32,-165.2637792009306,-87.36602117318523,True,17422,-230,-3628,-70,9,3,-176.37253923858927,-78.21374555324898
2025-08-25T14:32:56.790490+03:00,1756121576.790475,0.069797,True,17270,-228,-778,20,19,-17,-163.66629310529163,-87.31228604629997,True,17522,-272,-3632,-71,6,-7,-175.71711873447435,-78.25755413683287
2025-08-25T14:32:56.860338+03:00,1756121576.860323,0.069847,True,17264,-174,-774,20,17,-17,-167.3301830684275,-87.36898794608474,True,17550,-270,-3624,-70,10,7,-175.73914390340678,-78.30120790298332
2025-08-25T14:32:56.930219+03:00,1756121576.930204,0.069882,True,17282,-198,-802,20,13,-26,-166.13197354069,-87.2633423633762,True,17470,-244,-3644,-70,10,9,-176.16922535170005,-78.19218429636189
2025-08-25T14:32:57.000033+03:00,1756121577.000019,0.069814,True,17278,-204,-764,20,14,-25,-165.0499109907037,-87.37955638401638,True,17460,-250,-3656,-71,8,2,-176.0881587354947,-78.14670171378782
2025-08-25T14:32:57.069948+03:00,1756121577.069932,0.069914,True,17272,-226,-766,20,16,-21,-163.561873877557,-87.35257202840842,True,17494,-254,-3634,-70,8,-1,-176.00178638695144,-78.23710081357132
2025-08-25T14:32:57.139761+03:00,1756121577.139745,0.069812,True,17266,-202,-768,20,16,-18,-165.2637792009306,-87.36663052547841,True,17506,-252,-3646,-71,8,0,-176.04618192060298,-78.20782529689767
2025-08-25T14:32:57.209593+03:00,1756121577.209577,0.069832,True,17290,-212,-776,20,16,-19,-164.71989141684548,-87.33616573803461,True,17502,-264,-3624,-71,8,0,-175.83349231231725,-78.27139489744846
2025-08-25T14:32:57.279484+03:00,1756121577.279469,0.069892,True,17256,-192,-748,20,16,-19,-165.60386051371933,-87.43758055613124,True,17510,-6,-3638,-70,9,1,-179.90550170543497,-78.2627970861056
2025-08-25T14:32:57.349356+03:00,1756121577.349341,0.069872,True,17284,-212,-758,20,16,-20,-164.37457458320912,-87.39263321834166,True,17522,-254,-3628,-71,9,1,-175.99519562883134,-78.27413743043222
2025-08-25T14:32:57.419162+03:00,1756121577.419147,0.069805,True,17262,-188,-784,20,16,-20,-166.51532075773278,-87.32592899095935,True,17500,-240,-3626,-71,8,1,-176.21319107718162,-78.26905338084592
2025-08-25T14:32:57.488966+03:00,1756121577.488950,0.069804,True,17252,-176,-800,20,15,-20,-167.5925788017948,-87.28161565157355,True,17516,-248,-3616,-71,8,2,-176.07656334793128,-78.30907861210807
2025-08-25T14:32:57.558862+03:00,1756121577.558848,0.069897,True,17270,-196,-774,20,15,-20,-165.7897089225539,-87.35297065677108,True,17506,-262,-3618,-70,8,2,-175.858113220761,-78.29323350918092
2025-08-25T14:32:57.628654+03:00,1756121577.628639,0.069791,True,17282,-212,-764,20,15,-20,-164.4913591817877,-87.37320947025106,True,17520,-250,-3596,-71,9,2,-176.0230966308666,-78.3738289193178
2025-08-25T14:32:57.698429+03:00,1756121577.698414,0.069775,True,17268,-194,-780,20,15,-20,-166.0329098929914,-87.33500848893952,True,17500,-258,-3648,-70,8,2,-175.9545644744903,-78.19632365930423
2025-08-25T14:32:57.768230+03:00,1756121577.768213,0.069800,True,17288,-208,-788,20,15,-20,-165.2134949087653,-87.30096359041603,True,17534,-276,-3646,-70,8,2,-175.6709976300012,-78.22070232438861
2025-08-25T14:32:57.838025+03:00,1756121577.838010,0.069797,True,17254,-198,-782,20,16,-21,-165.79148808459632,-87.32319535599028,True,17504,-230,-3628,-71,9,2,-176.37253923858927,-78.26742591222235
2025-08-25T14:32:57.907837+03:00,1756121577.907821,0.069811,True,17264,-208,-800,20,16,-20,-165.42578116568754,-87.25877834752617,True,17512,-248,-3626,-70,9,2,-176.08734997473263,-78.27518460384213
2025-08-25T14:32:57.977698+03:00,1756121577.977683,0.069862,True,17260,-178,-784,20,15,-21,-167.2083667929304,-87.33314871706095,True,17508,-240,-3644,-71,9,2,-176.2318424621235,-78.2179264186318
2025-08-25T14:32:58.047521+03:00,1756121578.047504,0.069822,True,17276,-206,-770,20,16,-21,-165.02227684060497,-87.3583606862799,True,17500,-272,-3650,-70,9,2,-175.7381617668581,-78.1868852838595
2025-08-25T14:32:58.117395+03:00,1756121578.117379,0.069875,True,17258,-200,-770,20,15,-21,-165.43972174414722,-87.36067661518766,True,17502,-262,-3634,-70,9,2,-175.87628631465523,-78.24055016027792
2025-08-25T14:32:58.187288+03:00,1756121578.187270,0.069890,True,17268,-194,-756,20,16,-21,-165.60766289343556,-87.41205341515315,True,17520,-264,-3658,-70,9,2,-175.8720842166,-78.17682671876408
2025-08-25T14:32:58.257243+03:00,1756121578.257227,0.069957,True,17264,-214,-788,20,16,-21,-164.80642083754057,-87.29207798890633,True,17480,-230,-3620,-70,8,2,-176.36454423227664,-78.2768515779754
2025-08-25T14:32:58.327007+03:00,1756121578.326992,0.069765,True,17266,-192,-788,20,16,-21,-166.3064279030435,-87.31056180258753,True,17528,-256,-3630,-71,9,2,-175.9659820514796,-78.27134867047285
2025-08-25T14:32:58.397013+03:00,1756121578.396996,0.070005,True,17280,-212,-772,21,16,-21,-164.644447961756,-87.34739061356919,True,17496,-248,-3640,-71,9,2,-176.10235214505244,-78.22091805063735
2025-08-25T14:32:58.466918+03:00,1756121578.466901,0.069905,True,17260,-200,-770,20,16,-21,-165.43972174414722,-87.36098201385188,True,17512,-264,-3634,-71,9,2,-175.84491744177257,-78.24662566044088
2025-08-25T14:32:58.536702+03:00,1756121578.536686,0.069785,True,17274,-194,-786,20,16,-21,-166.13540040368503,-87.31665767197609,True,17492,-252,-3628,-71,9,2,-176.02662809566087,-78.25502185135424
2025-08-25T14:32:58.606567+03:00,1756121578.606552,0.069866,True,17278,-196,-776,20,16,-21,-165.824855302114,-87.3477784815991,True,17498,-254,-3630,-70,9,2,-175.9973949572596,-78.25223844539298
2025-08-25T14:32:58.676462+03:00,1756121578.676447,0.069895,True,17268,-208,-758,20,16,-21,-164.65537406898568,-87.39375680479225,True,17508,-264,-3624,-71,10,2,-175.83349231231725,-78.27530300434393
2025-08-25T14:32:58.746233+03:00,1756121578.746216,0.069769,True,17284,-198,-764,20,15,-21,-165.47074767715978,-87.385514769807,True,17498,-246,-3642,-70,9,2,-176.13580579203946,-78.21639007893629
2025-08-25T14:32:58.816097+03:00,1756121578.816077,0.069861,True,17264,-190,-778,20,15,-21,-166.27608392943173,-87.34399275837102,True,17518,-246,-3618,-70,8,2,-176.11025111170775,-78.30454584394643
2025-08-25T14:32:58.886077+03:00,1756121578.886060,0.069984,True,17266,-200,-774,20,15,-20,-165.51179413432305,-87.34907567674651,True,17502,-510,-3614,-70,8,3,-171.96757825373697,-78.2205481167929
2025-08-25T14:32:58.955894+03:00,1756121578.955877,0.069816,True,17270,-202,-764,20,15,-20,-165.19000895010507,-87.38004456363142,True,17518,-256,-3630,-70,9,2,-175.9659820514796,-78.26483909870477
2025-08-25T14:32:59.025742+03:00,1756121579.025727,0.069850,True,17284,-198,-778,20,15,-21,-165.7214166917187,-87.34065918623043,True,17514,-252,-3642,-70,9,2,-176.04185325000242,-78.2255713404258
2025-08-25T14:32:59.095616+03:00,1756121579.095601,0.069874,True,17262,-192,-776,20,16,-21,-166.10282103792142,-87.34853685064004,True,17512,-246,-3626,-70,9,2,-176.11880675372007,-78.27561095402801
2025-08-25T14:32:59.165491+03:00,1756121579.165475,0.069874,True,17270,-200,-790,20,16,-20,-165.7932312401101,-87.2983739769445,True,17504,-256,-3640,-70,9,2,-175.97702807207966,-78.22441797196669
2025-08-25T14:32:59.235284+03:00,1756121579.235269,0.069794,True,17256,-202,-776,21,16,-21,-165.40918411736112,-87.33946388801041,True,17506,-240,-3640,-71,9,2,-176.22771358220365,-78.22913714147319
2025-08-25T14:32:59.305071+03:00,1756121579.305054,0.069785,True,17282,-222,-772,20,16,-21,-163.95662658254344,-87.33874523284001,True,17506,-256,-3622,-71,9,2,-175.9571015370658,-78.28205698855975
2025-08-25T14:32:59.374900+03:00,1756121579.374885,0.069831,True,17280,-184,-764,20,16,-20,-166.45889026521087,-87.39614520073862,True,17508,-260,-3642,-70,9,2,-175.9166164366836,-78.21988972842462
2025-08-25T14:32:59.444664+03:00,1756121579.444649,0.069763,True,17278,-206,-770,20,16,-20,-165.02227684060497,-87.35866603372425,True,17510,-248,-3644,-71,9,1,-176.10661740434955,-78.21755856717552
2025-08-25T14:32:59.514489+03:00,1756121579.514474,0.069825,True,17274,-214,-774,20,16,-20,-164.54463211733824,-87.33833044762567,True,17504,-256,-3642,-70,9,2,-175.97923003294235,-78.21815962600652
2025-08-25T14:32:59.584343+03:00,1756121579.584327,0.069854,True,17280,-208,-790,20,16,-21,-165.2492948691065,-87.29331777783271,True,17500,-242,-3658,-70,9,2,-176.21503183797742,-78.16845634681431
2025-08-25T14:32:59.654200+03:00,1756121579.654184,0.069857,True,17266,-204,-766,20,16,-20,-165.0872038794275,-87.37133841437826,True,17486,-248,-3628,-70,9,2,-176.08950019773744,-78.25196745320643
2025-08-25T14:32:59.724078+03:00,1756121579.724063,0.069879,True,17264,-216,-770,20,15,-20,-164.33015446165118,-87.34777497025823,True,17512,-244,-3646,-71,9,2,-176.17132045598524,-78.21345462902741
2025-08-25T14:32:59.794027+03:00,1756121579.794011,0.069948,True,17282,-204,-774,20,15,-21,-165.23457425684484,-87.34818481227376,True,17514,-250,-3646,-71,8,2,-176.0774630595068,-78.2134915849091
2025-08-25T14:32:59.863855+03:00,1756121579.863839,0.069828,True,17264,-208,-772,20,16,-21,-164.92086339681163,-87.34841276983441,True,17512,-242,-3658,-70,8,2,-176.21503183797742,-78.17633554959518
2025-08-25T14:32:59.933710+03:00,1756121579.933695,0.069856,True,17264,-196,-778,21,16,-21,-165.85983179090977,-87.33920861806621,True,17498,-242,-3638,-70,9,2,-176.19428487393276,-78.22975354624256
2025-08-25T14:33:00.003542+03:00,1756121580.003527,0.069832,True,17262,-188,-786,20,16,-20,-166.54838439861484,-87.31948726375366,True,17506,-258,-3642,-70,9,2,-175.94792202300334,-78.21902648283478
2025-08-25T14:33:00.073330+03:00,1756121580.073315,0.069788,True,17248,-210,-742,20,16,-21,-164.19748342936523,-87.4400538658128,True,17500,-244,-3628,-70,9,2,-176.15238173331102,-78.26195426168636
2025-08-25T14:33:00.144934+03:00,1756121580.144913,0.071599,True,17278,-188,-776,20,15,-21,-166.3814556870553,-87.35413651105092,True,17516,-260,-3650,-70,9,2,-175.92553613659342,-78.20010686530408
2025-08-25T14:33:00.214852+03:00,1756121580.214835,0.069922,True,17280,-206,-770,20,16,-21,-165.02227684060497,-87.35897131063642,True,17506,-246,-3620,-70,9,2,-176.11239355107608,-78.29048799667925
2025-08-25T14:33:00.284639+03:00,1756121580.284621,0.069786,True,17254,-192,-746,20,15,-20,-165.56687511866554,-87.44370347516424,True,17506,-254,-3610,-71,9,2,-175.97529254950703,-78.32006548857522
2025-08-25T14:33:00.354484+03:00,1756121580.354466,0.069845,True,17278,-212,-794,20,15,-21,-165.05061631709316,-87.27682034833194,True,17506,-252,-3626,-71,9,2,-176.02444352221937,-78.27041407711673
2025-08-25T14:33:00.424336+03:00,1756121580.424320,0.069854,True,17256,-196,-760,20,16,-20,-165.53882388889315,-87.39576895320626,True,17498,-252,-3624,-70,9,2,-176.02225654914545,-78.27146302812938
2025-08-25T14:33:00.494149+03:00,1756121580.494132,0.069813,True,17268,-214,-758,20,16,-21,-164.23446207536495,-87.38842915748086,True,17510,-250,-3644,-71,9,2,-176.07531691291513,-78.21713102544686
2025-08-25T14:33:00.563953+03:00,1756121580.563937,0.069805,True,17242,-200,-784,20,16,-21,-165.6889560969258,-87.31327442486386,True,17502,-246,-3668,-71,9,2,-176.1631143555233,-78.13764885988046
2025-08-25T14:33:00.634187+03:00,1756121580.634171,0.070234,True,17264,-200,-776,20,16,-21,-165.54756911069242,-87.3423557565706,True,17504,-246,-3618,-70,9,2,-176.11025111170775,-78.29544960174509
2025-08-25T14:33:00.704069+03:00,1756121580.704053,0.069881,True,17250,-198,-778,20,16,-21,-165.7214166917187,-87.33542513666566,True,17508,-250,-3620,-71,9,2,-176.04937905608367,-78.29093084164823
2025-08-25T14:33:00.774020+03:00,1756121580.774004,0.069952,True,17260,-194,-1016,20,16,-21,-169.18978781551775,-86.5704835430128,True,17494,-250,-3638,-70,9,2,-176.06886438140413,-78.22544329896597
2025-08-25T14:33:00.843818+03:00,1756121580.843802,0.069798,True,17268,-188,-778,20,16,-21,-166.4151658328101,-87.34617030023357,True,17498,-10,-3636,-71,9,2,-179.8424183797108,-78.26122132310675
2025-08-25T14:33:00.913662+03:00,1756121580.913646,0.069844,True,17268,-190,-774,20,15,-21,-166.20786102265103,-87.35747092252346,True,17506,-232,-3634,-70,9,2,-176.34710621364158,-78.24954434192871
2025-08-25T14:33:00.983522+03:00,1756121580.983508,0.069862,True,17276,-202,-794,20,16,-21,-165.7262949447258,-87.2848532151109,True,17524,-240,-3634,-71,9,2,-176.2215032935204,-78.25965396124602
2025-08-25T14:33:01.053331+03:00,1756121581.053317,0.069809,True,17268,-188,-786,20,16,-21,-166.54838439861484,-87.32041728591835,True,17506,-248,-3648,-70,9,2,-176.11087335308494,-78.2024255603911
2025-08-25T14:33:01.123148+03:00,1756121581.123131,0.069814,True,17270,-214,-786,20,16,-21,-164.7695538545763,-87.29940594147475,True,17526,-254,-3634,-71,9,2,-176.00178638695144,-78.25798135858399
2025-08-25T14:33:01.193029+03:00,1756121581.193009,0.069878,True,17254,-202,-760,20,16,-21,-165.11551315801213,-87.39043108531001,True,17502,-248,-3626,-70,9,2,-176.08734997473263,-78.2686710917798
2025-08-25T14:33:01.263270+03:00,1756121581.263255,0.070246,True,17270,-198,-784,20,16,-20,-165.8262717789206,-87.31925293961626,True,17514,-246,-3636,-70,9,2,-176.12944860476568,-78.2456243042284
2025-08-25T14:33:01.333040+03:00,1756121581.333025,0.069770,True,17272,-214,-794,20,16,-21,-164.91598330373833,-87.27416066171662,True,17496,-242,-3656,-70,9,2,-176.21296731153674,-78.17208822123419
2025-08-25T14:33:01.402886+03:00,1756121581.402870,0.069845,True,17266,-200,-768,20,15,-21,-165.4034218385884,-87.36830736561285,True,17510,-252,-3654,-70,8,2,-176.05481096530136,-78.18542095821766
2025-08-25T14:33:01.472706+03:00,1756121581.472691,0.069821,True,17276,-204,-792,20,16,-21,-165.5559616371594,-87.28962335194184,True,17498,-242,-3642,-70,8,2,-176.19845241577076,-78.21722909922926
2025-08-25T14:33:01.542544+03:00,1756121581.542530,0.069839,True,17280,-212,-780,20,16,-20,-164.79461457795082,-87.32185786187658,True,17508,-256,-3642,-70,9,2,-175.97923003294235,-78.22077617149357
2025-08-25T14:33:01.612436+03:00,1756121581.612421,0.069891,True,17270,-206,-774,20,16,-21,-165.09622814406524,-87.34464965279373,True,17486,-252,-3636,-71,9,2,-176.03534247179306,-78.22603986749124
2025-08-25T14:33:01.682215+03:00,1756121581.682199,0.069778,True,17266,-200,-786,20,16,-20,-165.72388061751874,-87.3105862975801,True,17496,-256,-3632,-70,9,2,-175.96819609764552,-78.24423062318485
2025-08-25T14:33:01.752045+03:00,1756121581.752030,0.069831,True,17272,-208,-784,20,15,-20,-165.14138292033385,-87.31126616627785,True,17488,-246,-3658,-70,9,2,-176.1526567960681,-78.15973128695808
2025-08-25T14:33:01.822007+03:00,1756121581.821991,0.069960,True,17264,-202,-782,21,16,-21,-165.51640854990623,-87.32146147971012,True,17504,-242,-3642,-71,9,2,-176.19845241577076,-78.22115512544165
2025-08-25T14:33:01.891789+03:00,1756121581.891774,0.069783,True,17252,-212,-744,20,15,-21,-164.09529450238662,-87.43245893461908,True,17486,-232,-3628,-70,9,2,-176.34108144644776,-78.25528459492895
2025-08-25T14:33:01.961673+03:00,1756121581.961659,0.069885,True,17250,-218,-784,20,15,-20,-164.46081052964888,-87.29915323602243,True,17508,-242,-3646,-70,9,2,-176.20261085340215,-78.21125423445318
2025-08-25T14:33:02.031567+03:00,1756121582.031552,0.069893,True,17276,-178,-774,20,16,-21,-167.04863895940636,-87.36787763342777,True,17508,-272,-3624,-71,9,3,-175.70769955212634,-78.27345194376602
