timestamp_iso,ts_epoch,dt_s,mpu_num,ok,ax,ay,az,ax_g,ay_g,az_g,gx,gy,gz,gx_dps,gy_dps,gz_dps,roll_acc,pitch_acc
2025-08-25T14:40:36.948476+03:00,1756122036.948458,0.070577,1,True,9666,-13828,-1224,0.5899658203125,-0.843994140625,-0.07470703125,5,-18,95,0.30487804878048785,-1.0975609756097562,5.7926829268292686,-95.05841126729129,-34.84926435451017
2025-08-25T14:40:36.948476+03:00,1756122036.948458,0.070577,2,True,9840,-14006,-3766,0.6005859375,-0.8548583984375,-0.2298583984375,-66,-31,123,-4.024390243902439,-1.8902439024390245,7.500000000000001,-105.0500000955943,-34.15524717466257
2025-08-25T14:40:37.019107+03:00,1756122037.019091,0.070632,1,True,9400,-13778,-1240,0.57373046875,-0.8409423828125,-0.07568359375,27,-6,110,1.6463414634146343,-0.3658536585365854,6.707317073170732,-95.14268053996419,-34.19613566660239
2025-08-25T14:40:37.019107+03:00,1756122037.019091,0.070632,2,True,9968,-13922,-3842,0.6083984375,-0.8497314453125,-0.2344970703125,-54,-16,127,-3.2926829268292686,-0.9756097560975611,7.743902439024391,-105.42769834226755,-34.61304080542028
2025-08-25T14:40:37.089716+03:00,1756122037.089700,0.070609,1,True,9544,-13718,-1174,0.58251953125,-0.8372802734375,-0.0716552734375,33,-2,123,2.0121951219512195,-0.12195121951219513,7.500000000000001,-94.891509188847,-34.7294809818064
2025-08-25T14:40:37.089716+03:00,1756122037.089700,0.070609,2,True,9920,-14042,-3810,0.60546875,-0.8570556640625,-0.2325439453125,-37,-16,165,-2.25609756097561,-0.9756097560975611,10.060975609756099,-105.18051498830869,-34.286198450861136
2025-08-25T14:40:37.160395+03:00,1756122037.160378,0.070679,1,True,9724,-14158,-1210,0.593505859375,-0.8641357421875,-0.0738525390625,19,-27,171,1.1585365853658538,-1.6463414634146343,10.426829268292684,-94.88485767676286,-34.38483195385059
2025-08-25T14:40:37.160395+03:00,1756122037.160378,0.070679,2,True,9978,-14348,-3832,0.6090087890625,-0.875732421875,-0.23388671875,-64,-47,216,-3.9024390243902443,-2.8658536585365857,13.170731707317074,-104.95328526090324,-33.89629723939355
2025-08-25T14:40:37.231195+03:00,1756122037.231179,0.070801,1,True,9094,-14220,-1232,0.5550537109375,-0.867919921875,-0.0751953125,1,-17,209,0.06097560975609757,-1.0365853658536586,12.74390243902439,-94.95165628054413,-32.502638985727145
2025-08-25T14:40:37.231195+03:00,1756122037.231179,0.070801,2,True,9462,-14450,-3782,0.5775146484375,-0.8819580078125,-0.2308349609375,-61,-19,246,-3.7195121951219514,-1.1585365853658538,15.000000000000002,-104.66702626691068,-32.353105500049196
2025-08-25T14:40:37.301915+03:00,1756122037.301897,0.070718,1,True,8898,-14348,-1226,0.5430908203125,-0.875732421875,-0.0748291015625,19,-3,240,1.1585365853658538,-0.1829268292682927,14.634146341463415,-94.8839134921385,-31.712104176688737
2025-08-25T14:40:37.301915+03:00,1756122037.301897,0.070718,2,True,9176,-14580,-3850,0.56005859375,-0.889892578125,-0.2349853515625,-41,-6,267,-2.5,-0.3658536585365854,16.28048780487805,-104.7919087598151,-31.320432664748665
2025-08-25T14:40:37.372476+03:00,1756122037.372459,0.070562,1,True,8570,-14716,-1292,0.5230712890625,-0.898193359375,-0.078857421875,26,-1,253,1.5853658536585367,-0.06097560975609757,15.426829268292684,-95.01745040637294,-30.11921142970103
