timestamp_iso,ts_epoch,dt_s,mpu_num,ok,ax,ay,az,ax_g,ay_g,az_g,gx,gy,gz,gx_dps,gy_dps,gz_dps,kalX_deg,kalY_deg
2025-08-25T14:40:34.194727+03:00,1756122034.194708,0.070593,2,True,16996,-3754,224,1.037353515625,-0.2291259765625,0.013671875,-65,-401,528,-3.963414634146342,-24.451219512195124,32.19512195121951,-50.14425049118531,-100.64314070449493
2025-08-25T14:40:34.265389+03:00,1756122034.265373,0.070665,1,True,16450,-4028,2652,1.0040283203125,-0.245849609375,0.161865234375,-27,-382,511,-1.6463414634146343,-23.29268292682927,31.158536585365855,-22.74726487238071,-90.17242498723867
2025-08-25T14:40:34.265389+03:00,1756122034.265373,0.070665,2,True,16966,-4542,-788,1.0355224609375,-0.2772216796875,-0.048095703125,-84,-380,506,-5.121951219512195,-23.170731707317074,30.853658536585368,-55.1509323583338,-100.76219958628353
2025-08-25T14:40:34.335957+03:00,1756122034.335940,0.070567,1,True,16634,-4724,1988,1.0152587890625,-0.288330078125,0.121337890625,-84,-344,483,-5.121951219512195,-20.975609756097562,29.451219512195124,-27.162741907074878,-90.69910259858459
2025-08-25T14:40:34.335957+03:00,1756122034.335940,0.070567,2,True,17022,-5148,-1282,1.0389404296875,-0.314208984375,-0.0782470703125,-154,-399,508,-9.390243902439025,-24.32926829268293,30.975609756097565,-60.576709174358605,-100.55454438046328
2025-08-25T14:40:34.406536+03:00,1756122034.406520,0.070580,1,True,16346,-5188,1704,0.9976806640625,-0.316650390625,0.10400390625,-131,-394,509,-7.987804878048781,-24.02439024390244,31.03658536585366,-32.00551772254508,-91.10713872447222
2025-08-25T14:40:34.406536+03:00,1756122034.406520,0.070580,2,True,16464,-5536,-1356,1.0048828125,-0.337890625,-0.082763671875,-158,-401,536,-9.634146341463415,-24.451219512195124,32.6829268292683,-65.62394370275183,-100.02259957856349
2025-08-25T14:40:34.477082+03:00,1756122034.477063,0.070543,1,True,15880,-5852,1314,0.96923828125,-0.357177734375,0.0802001953125,-96,-330,534,-5.853658536585367,-20.121951219512198,32.5609756097561,-37.01301808035544,-90.86527666968273
2025-08-25T14:40:34.477082+03:00,1756122034.477063,0.070543,2,True,16074,-6384,-1796,0.9810791015625,-0.3896484375,-0.109619140625,-117,-339,553,-7.134146341463415,-20.670731707317074,33.71951219512196,-70.37803381112853,-98.77652291486967
2025-08-25T14:40:34.547702+03:00,1756122034.547687,0.070624,1,True,15340,-6612,882,0.936279296875,-0.403564453125,0.0538330078125,-67,-265,533,-4.085365853658537,-16.158536585365855,32.5,-42.140261118758886,-89.96827176613321
2025-08-25T14:40:34.547702+03:00,1756122034.547687,0.070624,2,True,15628,-7050,-2176,0.953857421875,-0.4302978515625,-0.1328125,-103,-242,543,-6.2804878048780495,-14.756097560975611,33.109756097560975,-74.90336108389124,-96.80767008182283
2025-08-25T14:40:34.618201+03:00,1756122034.618185,0.070498,1,True,15008,-7010,624,0.916015625,-0.4278564453125,0.0380859375,-63,-128,506,-3.8414634146341466,-7.8048780487804885,30.853658536585368,-47.18146078821245,-88.3335749509937
2025-08-25T14:40:34.618201+03:00,1756122034.618185,0.070498,2,True,15528,-7464,-2252,0.94775390625,-0.45556640625,-0.137451171875,-101,-95,511,-6.158536585365854,-5.7926829268292686,31.158536585365855,-79.04957004894597,-94.16198076435606
2025-08-25T14:40:34.688760+03:00,1756122034.688745,0.070559,1,True,15086,-7700,594,0.9207763671875,-0.469970703125,0.0362548828125,-52,-28,451,-3.1707317073170733,-1.707317073170732,27.500000000000004,-51.90013590485657,-86.14794472984754
2025-08-25T14:40:34.688760+03:00,1756122034.688745,0.070559,2,True,15528,-7960,-2484,0.94775390625,-0.48583984375,-0.151611328125,-100,-33,437,-6.097560975609756,-2.0121951219512195,26.646341463414636,-82.94165620564786,-91.22917319974295
2025-08-25T14:40:34.759445+03:00,1756122034.759429,0.070685,1,True,14778,-8238,348,0.9019775390625,-0.5028076171875,0.021240234375,-43,22,346,-2.6219512195121952,1.3414634146341464,21.097560975609756,-56.46734280277482,-83.65712084707926
2025-08-25T14:40:34.759445+03:00,1756122034.759429,0.070685,2,True,15370,-8500,-2658,0.9381103515625,-0.518798828125,-0.1622314453125,-95,7,347,-5.7926829268292686,0.426829268292683,21.158536585365855,-86.51872267018143,-88.10082942696576
2025-08-25T14:40:34.829924+03:00,1756122034.829906,0.070477,1,True,14958,-8600,240,0.9129638671875,-0.52490234375,0.0146484375,-33,11,309,-2.0121951219512195,0.6707317073170732,18.84146341463415,-60.74621607243846,-81.27665196569382
2025-08-25T14:40:34.829924+03:00,1756122034.829906,0.070477,2,True,15338,-8896,-2738,0.9361572265625,-0.54296875,-0.1671142578125,-89,-17,327,-5.426829268292684,-1.0365853658536586,19.939024390243905,-89.755058835952,-85.12750553816214
2025-08-25T14:40:34.900593+03:00,1756122034.900577,0.070671,1,True,14780,-8972,136,0.902099609375,-0.547607421875,0.00830078125,-25,-15,295,-1.524390243902439,-0.9146341463414634,17.98780487804878,-64.75237993848717,-78.99282304845586
2025-08-25T14:40:34.900593+03:00,1756122034.900577,0.070671,2,True,15088,-9164,-2778,0.9208984375,-0.559326171875,-0.1695556640625,-86,-43,315,-5.2439024390243905,-2.6219512195121952,19.207317073170735,-92.68852284890883,-82.31163269347583
2025-08-25T14:40:34.971207+03:00,1756122034.971192,0.070615,1,True,14478,-9198,108,0.8836669921875,-0.5614013671875,0.006591796875,-22,-41,284,-1.3414634146341464,-2.5,17.31707317073171,-68.4542842939179,-76.82044018192643
2025-08-25T14:40:34.971207+03:00,1756122034.971192,0.070615,2,True,14746,-9476,-2846,0.9000244140625,-0.578369140625,-0.1737060546875,-86,-57,284,-5.2439024390243905,-3.4756097560975614,17.31707317073171,-95.3540500322699,-79.56351263305545
2025-08-25T14:40:35.041659+03:00,1756122035.041642,0.070450,1,True,14080,-9544,104,0.859375,-0.58251953125,0.00634765625,-21,-36,233,-1.2804878048780488,-2.1951219512195124,14.207317073170733,-71.8552847204167,-74.57448541273806
2025-08-25T14:40:35.041659+03:00,1756122035.041642,0.070450,2,True,14546,-9780,-2782,0.8878173828125,-0.596923828125,-0.1697998046875,-81,-53,234,-4.939024390243903,-3.231707317073171,14.26829268292683,-97.667175013553,-76.85572242305354
2025-08-25T14:40:35.112332+03:00,1756122035.112316,0.070673,1,True,13942,-9690,62,0.8509521484375,-0.5914306640625,0.0037841796875,-1,-39,192,-0.06097560975609757,-2.378048780487805,11.707317073170733,-74.92802174419081,-72.41280988940144
2025-08-25T14:40:35.112332+03:00,1756122035.112316,0.070673,2,True,14248,-9908,-2898,0.86962890625,-0.604736328125,-0.1768798828125,-67,-35,205,-4.085365853658537,-2.1341463414634148,12.500000000000002,-99.76411962194504,-74.15226171590692
2025-08-25T14:40:35.183282+03:00,1756122035.183265,0.070950,1,True,13832,-9874,-76,0.84423828125,-0.6026611328125,-0.004638671875,10,0,182,0.6097560975609757,0.0,11.097560975609756,-77.79149599007131,-70.16566611139307
2025-08-25T14:40:35.183282+03:00,1756122035.183265,0.070950,2,True,14238,-10206,-2990,0.8690185546875,-0.6229248046875,-0.1824951171875,-66,-8,206,-4.024390243902439,-0.48780487804878053,12.560975609756099,-101.66574345643777,-71.44088242338498
2025-08-25T14:40:35.253752+03:00,1756122035.253734,0.070469,1,True,13792,-10146,-42,0.841796875,-0.6192626953125,-0.0025634765625,10,-1,195,0.6097560975609757,-0.06097560975609757,11.890243902439025,-80.37266289145202,-67.99756396763603
2025-08-25T14:40:35.253752+03:00,1756122035.253734,0.070469,2,True,14072,-10294,-2870,0.85888671875,-0.6282958984375,-0.1751708984375,-49,-20,227,-2.987804878048781,-1.2195121951219514,13.841463414634148,-103.2223499060635,-68.93032799749665
2025-08-25T14:40:35.324463+03:00,1756122035.324447,0.070713,1,True,13434,-10322,-110,0.8199462890625,-0.6300048828125,-0.0067138671875,22,-2,222,1.3414634146341464,-0.12195121951219513,13.536585365853659,-82.7191033760529,-65.86075849804755
2025-08-25T14:40:35.324463+03:00,1756122035.324447,0.070713,2,True,13836,-10590,-2904,0.844482421875,-0.6463623046875,-0.17724609375,-55,-7,247,-3.353658536585366,-0.426829268292683,15.060975609756099,-104.61652984558586,-66.42269069717383
2025-08-25T14:40:35.395074+03:00,1756122035.395057,0.070610,1,True,13518,-10656,32,0.8250732421875,-0.650390625,0.001953125,27,-4,229,1.6463414634146343,-0.24390243902439027,13.963414634146343,-84.73691123867799,-63.8177806672264
2025-08-25T14:40:35.395074+03:00,1756122035.395057,0.070610,2,True,13952,-10926,-2938,0.8515625,-0.6668701171875,-0.1793212890625,-34,-36,231,-2.073170731707317,-2.1951219512195124,14.085365853658537,-105.74408413237305,-64.1579151995434
2025-08-25T14:40:35.465774+03:00,1756122035.465756,0.070699,1,True,13310,-11008,-246,0.8123779296875,-0.671875,-0.0150146484375,27,-15,178,1.6463414634146343,-0.9146341463414634,10.853658536585368,-86.72122097680793,-61.82641863453398
2025-08-25T14:40:35.465774+03:00,1756122035.465756,0.070699,2,True,13712,-11168,-3226,0.8369140625,-0.681640625,-0.1968994140625,-58,-32,182,-3.536585365853659,-1.9512195121951221,11.097560975609756,-106.95347134623316,-61.91719014992444
2025-08-25T14:40:35.536475+03:00,1756122035.536458,0.070702,1,True,13152,-11048,-222,0.802734375,-0.67431640625,-0.0135498046875,1,-51,158,0.06097560975609757,-3.1097560975609757,9.634146341463415,-88.59294520679299,-60.083460924993844
2025-08-25T14:40:35.536475+03:00,1756122035.536458,0.070702,2,True,13478,-11222,-3002,0.8226318359375,-0.6849365234375,-0.1832275390625,-71,-75,183,-4.329268292682928,-4.573170731707317,11.158536585365855,-107.94419859649558,-59.97191083884413
2025-08-25T14:40:35.607152+03:00,1756122035.607135,0.070676,1,True,12788,-11136,-236,0.780517578125,-0.6796875,-0.014404296875,10,-50,153,0.6097560975609757,-3.048780487804878,9.329268292682928,-90.24061827694483,-58.36150947850723
2025-08-25T14:40:35.607152+03:00,1756122035.607135,0.070676,2,True,13202,-11320,-3120,0.8057861328125,-0.69091796875,-0.1904296875,-60,-58,172,-3.658536585365854,-3.536585365853659,10.487804878048781,-108.81300990183381,-58.020090976006784
2025-08-25T14:40:35.677753+03:00,1756122035.677737,0.070602,1,True,12728,-11206,-340,0.77685546875,-0.6839599609375,-0.020751953125,15,-81,177,0.9146341463414634,-4.939024390243903,10.792682926829269,-91.74680428580514,-56.8638071249557
2025-08-25T14:40:35.677753+03:00,1756122035.677737,0.070602,2,True,12952,-11470,-3266,0.79052734375,-0.7000732421875,-0.1993408203125,-69,-104,210,-4.207317073170732,-6.341463414634147,12.80487804878049,-109.65280488617076,-56.299154438642624
2025-08-25T14:40:35.748299+03:00,1756122035.748282,0.070545,1,True,12360,-11540,-422,0.75439453125,-0.704345703125,-0.0257568359375,-9,-61,174,-0.5487804878048781,-3.7195121951219514,10.609756097560977,-93.21419205505322,-55.22374885386905
2025-08-25T14:40:35.748299+03:00,1756122035.748282,0.070545,2,True,12922,-11786,-3240,0.7886962890625,-0.7193603515625,-0.19775390625,-86,-69,184,-5.2439024390243905,-4.207317073170732,11.219512195121952,-110.38239552720256,-54.50219390418585
2025-08-25T14:40:35.818899+03:00,1756122035.818882,0.070599,1,True,12422,-11684,-434,0.7581787109375,-0.713134765625,-0.0264892578125,-8,-57,157,-0.48780487804878053,-3.4756097560975614,9.573170731707318,-94.51129989881828,-53.682359607600276
2025-08-25T14:40:35.818899+03:00,1756122035.818882,0.070599,2,True,12734,-11984,-3406,0.7772216796875,-0.7314453125,-0.2078857421875,-81,-55,179,-4.939024390243903,-3.353658536585366,10.914634146341465,-111.03941852144881,-52.700530578828754
2025-08-25T14:40:35.889416+03:00,1756122035.889401,0.070519,1,True,12254,-11964,-594,0.7479248046875,-0.730224609375,-0.0362548828125,-18,-28,167,-1.0975609756097562,-1.707317073170732,10.182926829268293,-95.76626722696874,-52.04383384349012
2025-08-25T14:40:35.889416+03:00,1756122035.889401,0.070519,2,True,12566,-12070,-3344,0.7669677734375,-0.7366943359375,-0.2041015625,-86,-48,198,-5.2439024390243905,-2.9268292682926833,12.073170731707318,-111.56879025571229,-50.976467444197205
2025-08-25T14:40:35.959917+03:00,1756122035.959899,0.070498,1,True,12010,-12022,-672,0.7330322265625,-0.7337646484375,-0.041015625,-2,-28,179,-0.12195121951219513,-1.707317073170732,10.914634146341465,-96.84255483300758,-50.47278323185146
2025-08-25T14:40:35.959917+03:00,1756122035.959899,0.070498,2,True,12342,-12178,-3500,0.7532958984375,-0.7432861328125,-0.213623046875,-75,-36,203,-4.573170731707317,-2.1951219512195124,12.378048780487806,-112.02427548702876,-49.272672008933846
2025-08-25T14:40:36.030515+03:00,1756122036.030498,0.070599,1,True,11974,-12122,-682,0.7308349609375,-0.7398681640625,-0.0416259765625,-13,-22,187,-0.7926829268292683,-1.3414634146341464,11.402439024390246,-97.82381483960371,-48.9869073132906
2025-08-25T14:40:36.030515+03:00,1756122036.030498,0.070599,2,True,12392,-12320,-3514,0.75634765625,-0.751953125,-0.2144775390625,-84,-33,208,-5.121951219512195,-2.0121951219512195,12.682926829268293,-112.41806369042432,-47.69704819663305
2025-08-25T14:40:36.101164+03:00,1756122036.101147,0.070649,1,True,11686,-12426,-744,0.7132568359375,-0.7584228515625,-0.04541015625,-14,-15,179,-0.853658536585366,-0.9146341463414634,10.914634146341465,-98.69697553785105,-47.457444405449635
2025-08-25T14:40:36.101164+03:00,1756122036.101147,0.070649,2,True,11958,-12668,-3506,0.7298583984375,-0.773193359375,-0.2139892578125,-83,-6,193,-5.060975609756098,-0.3658536585365854,11.76829268292683,-112.67757556960551,-45.97717914275256
2025-08-25T14:40:36.171931+03:00,1756122036.171913,0.070766,1,True,11462,-12500,-730,0.6995849609375,-0.762939453125,-0.0445556640625,2,29,160,0.12195121951219513,1.7682926829268295,9.756097560975611,-99.3737978280723,-45.82500267574449
2025-08-25T14:40:36.171931+03:00,1756122036.171913,0.070766,2,True,11882,-12790,-3576,0.7252197265625,-0.7806396484375,-0.21826171875,-60,21,160,-3.658536585365854,1.2804878048780488,9.756097560975611,-112.7978976300829,-44.27122005971447
2025-08-25T14:40:36.242519+03:00,1756122036.242500,0.070586,1,True,11110,-12640,-894,0.6781005859375,-0.771484375,-0.0545654296875,17,43,107,1.0365853658536586,2.6219512195121952,6.52439024390244,-99.9593866594557,-44.1685794360805
2025-08-25T14:40:36.242519+03:00,1756122036.242500,0.070586,2,True,11694,-12606,-3458,0.7137451171875,-0.7694091796875,-0.2110595703125,-60,46,133,-3.658536585365854,2.804878048780488,8.109756097560977,-112.83071427120639,-42.65071937868041
2025-08-25T14:40:36.313160+03:00,1756122036.313145,0.070645,1,True,11384,-12476,-632,0.69482421875,-0.761474609375,-0.03857421875,29,23,137,1.7682926829268295,1.402439024390244,8.353658536585366,-100.27230421021173,-42.88122313870675
2025-08-25T14:40:36.313160+03:00,1756122036.313145,0.070645,2,True,11634,-12862,-3492,0.7100830078125,-0.7850341796875,-0.213134765625,-49,-17,182,-2.987804878048781,-1.0365853658536586,11.097560975609756,-112.75968982965958,-41.36908101916704
2025-08-25T14:40:36.383812+03:00,1756122036.383795,0.070650,1,True,10974,-12986,-710,0.6697998046875,-0.7926025390625,-0.0433349609375,16,-8,169,0.9756097560975611,-0.48780487804878053,10.30487804878049,-100.58434771920462,-41.6083443382997
2025-08-25T14:40:36.383812+03:00,1756122036.383795,0.070650,2,True,11392,-13096,-3444,0.6953125,-0.79931640625,-0.210205078125,-50,-12,185,-3.048780487804878,-0.7317073170731708,11.28048780487805,-112.60693232464423,-40.09342207868718
2025-08-25T14:40:36.454407+03:00,1756122036.454390,0.070594,1,True,10936,-12990,-870,0.66748046875,-0.7928466796875,-0.0531005859375,11,1,171,0.6707317073170732,0.06097560975609757,10.426829268292684,-100.91685457753476,-40.42251922992584
2025-08-25T14:40:36.454407+03:00,1756122036.454390,0.070594,2,True,11292,-13248,-3774,0.689208984375,-0.80859375,-0.2303466796875,-80,-30,205,-4.878048780487806,-1.829268292682927,12.500000000000002,-112.67261094883322,-38.94863397056481
2025-08-25T14:40:36.524959+03:00,1756122036.524941,0.070552,1,True,10902,-13154,-920,0.6654052734375,-0.8028564453125,-0.05615234375,-24,-66,192,-1.4634146341463417,-4.024390243902439,11.707317073170733,-101.32449086234611,-39.574012243169186
2025-08-25T14:40:36.524959+03:00,1756122036.524941,0.070552,2,True,11072,-13362,-3682,0.67578125,-0.8155517578125,-0.2247314453125,-97,-83,206,-5.914634146341464,-5.060975609756098,12.560975609756099,-112.70194234185244,-38.056419134333176
2025-08-25T14:40:36.595534+03:00,1756122036.595517,0.070575,1,True,10390,-13382,-1106,0.6341552734375,-0.8167724609375,-0.0675048828125,-29,-23,169,-1.7682926829268295,-1.402439024390244,10.30487804878049,-101.74631109716857,-38.448323243900866
2025-08-25T14:40:36.595534+03:00,1756122036.595517,0.070575,2,True,10964,-13650,-3678,0.669189453125,-0.8331298828125,-0.2244873046875,-102,-35,177,-6.219512195121951,-2.1341463414634148,10.792682926829269,-112.67002801758876,-36.991431302003996
2025-08-25T14:40:36.666202+03:00,1756122036.666185,0.070668,1,True,10336,-13566,-1010,0.630859375,-0.8280029296875,-0.0616455078125,-21,-47,119,-1.2804878048780488,-2.8658536585365857,7.25609756097561,-101.99979458886007,-37.47906735559743
2025-08-25T14:40:36.666202+03:00,1756122036.666185,0.070668,2,True,10462,-13594,-3782,0.6385498046875,-0.8297119140625,-0.2308349609375,-103,-38,121,-6.2804878048780495,-2.3170731707317076,7.378048780487806,-112.65656697160624,-35.92127997828856
2025-08-25T14:40:36.736773+03:00,1756122036.736757,0.070572,1,True,10120,-13404,-1020,0.61767578125,-0.818115234375,-0.062255859375,-22,25,105,-1.3414634146341464,1.524390243902439,6.402439024390245,-102.1944557042018,-36.31491784071066
2025-08-25T14:40:36.736773+03:00,1756122036.736757,0.070572,2,True,10706,-13588,-3642,0.6534423828125,-0.829345703125,-0.2222900390625,-84,-2,144,-5.121951219512195,-0.12195121951219513,8.78048780487805,-112.47028837736947,-34.91955775447256
2025-08-25T14:40:36.807287+03:00,1756122036.807272,0.070515,1,True,9872,-13662,-1142,0.6025390625,-0.8338623046875,-0.0697021484375,2,-3,131,0.12195121951219513,-0.1829268292682927,7.987804878048781,-102.27909636725438,-35.256311497321086
2025-08-25T14:40:36.807287+03:00,1756122036.807272,0.070515,2,True,10356,-13862,-3850,0.632080078125,-0.8460693359375,-0.2349853515625,-77,4,130,-4.695121951219512,0.24390243902439027,7.926829268292684,-112.29433070694894,-33.850143270933714
2025-08-25T14:40:36.877898+03:00,1756122036.877881,0.070609,1,True,9768,-13684,-1234,0.59619140625,-0.835205078125,-0.0753173828125,5,23,81,0.30487804878048785,1.402439024390244,4.939024390243903,-102.34416738103968,-34.17989907180952
2025-08-25T14:40:36.877898+03:00,1756122036.877881,0.070609,2,True,10170,-13872,-3916,0.6207275390625,-0.8466796875,-0.239013671875,-75,4,106,-4.573170731707317,0.24390243902439027,6.463414634146342,-112.12067487745388,-32.84903136263024
2025-08-25T14:40:36.948476+03:00,1756122036.948458,0.070577,1,True,9666,-13828,-1224,0.5899658203125,-0.843994140625,-0.07470703125,5,-18,95,0.30487804878048785,-1.0975609756097562,5.7926829268292686,-102.35076601425891,-33.325358404681324
2025-08-25T14:40:36.948476+03:00,1756122036.948458,0.070577,2,True,9840,-14006,-3766,0.6005859375,-0.8548583984375,-0.2298583984375,-66,-31,123,-4.024390243902439,-1.8902439024390245,7.500000000000001,-111.81614796071297,-31.989796720657342
2025-08-25T14:40:37.019107+03:00,1756122037.019091,0.070632,1,True,9400,-13778,-1240,0.57373046875,-0.8409423828125,-0.07568359375,27,-6,110,1.6463414634146343,-0.3658536585365854,6.707317073170732,-102.2418173258182,-32.45539608312886
2025-08-25T14:40:37.019107+03:00,1756122037.019091,0.070632,2,True,9968,-13922,-3842,0.6083984375,-0.8497314453125,-0.2344970703125,-54,-16,127,-3.2926829268292686,-0.9756097560975611,7.743902439024391,-111.50494828176735,-31.232619510014736
2025-08-25T14:40:37.089716+03:00,1756122037.089700,0.070609,1,True,9544,-13718,-1174,0.58251953125,-0.8372802734375,-0.0716552734375,33,-2,123,2.0121951219512195,-0.12195121951219513,7.500000000000001,-102.05402777949003,-31.737959826625165
2025-08-25T14:40:37.089716+03:00,1756122037.089700,0.070609,2,True,9920,-14042,-3810,0.60546875,-0.8570556640625,-0.2325439453125,-37,-16,165,-2.25609756097561,-0.9756097560975611,10.060975609756099,-111.10186836648909,-30.543068485196613
2025-08-25T14:40:37.160395+03:00,1756122037.160378,0.070679,1,True,9724,-14158,-1210,0.593505859375,-0.8641357421875,-0.0738525390625,19,-27,171,1.1585365853658538,-1.6463414634146343,10.426829268292684,-101.90061091097125,-31.17388079787877
2025-08-25T14:40:37.160395+03:00,1756122037.160378,0.070679,2,True,9978,-14348,-3832,0.6090087890625,-0.875732421875,-0.23388671875,-64,-47,216,-3.9024390243902443,-2.8658536585365857,13.170731707317074,-110.78892771587236,-30.025759459590777
2025-08-25T14:40:37.231195+03:00,1756122037.231179,0.070801,1,True,9094,-14220,-1232,0.5550537109375,-0.867919921875,-0.0751953125,1,-17,209,0.06097560975609757,-1.0365853658536586,12.74390243902439,-101.80248040706599,-30.439872119585537
2025-08-25T14:40:37.231195+03:00,1756122037.231179,0.070801,2,True,9462,-14450,-3782,0.5775146484375,-0.8819580078125,-0.2308349609375,-61,-19,246,-3.7195121951219514,-1.1585365853658538,15.000000000000002,-110.4352281219015,-29.30608172649687
2025-08-25T14:40:37.301915+03:00,1756122037.301897,0.070718,1,True,8898,-14348,-1226,0.5430908203125,-0.875732421875,-0.0748291015625,19,-3,240,1.1585365853658538,-0.1829268292682927,14.634146341463415,-101.59961281802823,-29.658541941280774
2025-08-25T14:40:37.301915+03:00,1756122037.301897,0.070718,2,True,9176,-14580,-3850,0.56005859375,-0.889892578125,-0.2349853515625,-41,-6,267,-2.5,-0.3658536585365854,16.28048780487805,-110.02603563895757,-28.51970393834616
2025-08-25T14:40:37.372476+03:00,1756122037.372459,0.070562,1,True,8570,-14716,-1292,0.5230712890625,-0.898193359375,-0.078857421875,26,-1,253,1.5853658536585367,-0.06097560975609757,15.426829268292684,-101.36915540260954,-28.791790719305485
2025-08-25T14:40:37.372476+03:00,1756122037.372459,0.070562,2,True,8830,-14974,-3870,0.5389404296875,-0.9139404296875,-0.2362060546875,-41,-38,274,-2.5,-2.3170731707317076,16.70731707317073,-109.59934527008294,-27.782190680699326
2025-08-25T14:40:37.443057+03:00,1756122037.443041,0.070582,1,True,8096,-14730,-1318,0.494140625,-0.8990478515625,-0.0804443359375,29,-27,241,1.7682926829268295,-1.6463414634146343,14.695121951219514,-101.128616399622,-27.9691517643738
2025-08-25T14:40:37.443057+03:00,1756122037.443041,0.070582,2,True,8464,-14846,-3930,0.5166015625,-0.9061279296875,-0.2398681640625,-39,-19,253,-2.378048780487805,-1.1585365853658538,15.426829268292684,-109.2223656307731,-26.96862061242935
2025-08-25T14:40:37.513633+03:00,1756122037.513616,0.070575,1,True,7886,-14574,-1282,0.4813232421875,-0.8895263671875,-0.0782470703125,31,-12,226,1.8902439024390245,-0.7317073170731708,13.78048780487805,-100.86422192562061,-27.143976277526967
2025-08-25T14:40:37.513633+03:00,1756122037.513616,0.070575,2,True,8148,-14824,-3774,0.497314453125,-0.90478515625,-0.2303466796875,-33,-31,232,-2.0121951219512195,-1.8902439024390245,14.146341463414636,-108.77918382563891,-26.210984045805326
2025-08-25T14:40:37.584277+03:00,1756122037.584261,0.070645,1,True,7516,-14724,-1238,0.458740234375,-0.898681640625,-0.0755615234375,36,2,197,2.1951219512195124,0.12195121951219513,12.01219512195122,-100.55334747284002,-26.210357390648788
2025-08-25T14:40:37.584277+03:00,1756122037.584261,0.070645,2,True,7996,-15024,-3632,0.488037109375,-0.9169921875,-0.2216796875,-30,-2,212,-1.829268292682927,-0.12195121951219513,12.926829268292684,-108.27138567432442,-25.359540714029876
2025-08-25T14:40:37.654843+03:00,1756122037.654826,0.070565,1,True,7282,-15046,-1206,0.4444580078125,-0.9183349609375,-0.0736083984375,54,13,190,3.2926829268292686,0.7926829268292683,11.585365853658537,-100.151098840716,-25.20926217219625
2025-08-25T14:40:37.654843+03:00,1756122037.654826,0.070565,2,True,7694,-15282,-3706,0.4696044921875,-0.9327392578125,-0.2261962890625,-13,14,211,-0.7926829268292683,0.853658536585366,12.865853658536587,-107.73420621782927,-24.410888473958988
2025-08-25T14:40:37.725468+03:00,1756122037.725451,0.070624,1,True,7208,-15166,-1174,0.43994140625,-0.9256591796875,-0.0716552734375,57,15,201,3.4756097560975614,0.9146341463414634,12.256097560975611,-99.73412630999913,-24.27035807179318
2025-08-25T14:40:37.725468+03:00,1756122037.725451,0.070624,2,True,7536,-15420,-3598,0.4599609375,-0.941162109375,-0.2196044921875,-14,-10,227,-0.853658536585366,-0.6097560975609757,13.841463414634148,-107.18235676618066,-23.599286104533487
2025-08-25T14:40:37.796067+03:00,1756122037.796050,0.070600,1,True,6844,-15182,-1116,0.417724609375,-0.9266357421875,-0.068115234375,65,3,201,3.963414634146342,0.1829268292682927,12.256097560975611,-99.27875018333717,-23.36037211932258
2025-08-25T14:40:37.796067+03:00,1756122037.796050,0.070600,2,True,7260,-15362,-3542,0.443115234375,-0.9376220703125,-0.2161865234375,0,9,208,0.0,0.5487804878048781,12.682926829268293,-106.59956335374048,-22.735536530481237
2025-08-25T14:40:37.866822+03:00,1756122037.866804,0.070754,1,True,6832,-15360,-1094,0.4169921875,-0.9375,-0.0667724609375,67,26,183,4.085365853658537,1.5853658536585367,11.158536585365855,-98.82409463062314,-22.43566445295267
2025-08-25T14:40:37.866822+03:00,1756122037.866804,0.070754,2,True,7226,-15748,-3624,0.4410400390625,-0.961181640625,-0.22119140625,-17,11,195,-1.0365853658536586,0.6707317073170732,11.890243902439025,-106.12409588148485,-21.89898435427152
2025-08-25T14:40:37.937425+03:00,1756122037.937408,0.070604,1,True,6530,-15654,-1014,0.3985595703125,-0.9554443359375,-0.0618896484375,40,30,144,2.439024390243903,1.829268292682927,8.78048780487805,-98.45557281871304,-21.461114744335497
2025-08-25T14:40:37.937425+03:00,1756122037.937408,0.070604,2,True,7032,-15808,-3514,0.42919921875,-0.96484375,-0.2144775390625,-45,17,147,-2.7439024390243905,1.0365853658536586,8.963414634146343,-105.74354583590542,-21.07819227672901
2025-08-25T14:40:38.007918+03:00,1756122038.007900,0.070493,1,True,6320,-15490,-1096,0.3857421875,-0.9454345703125,-0.06689453125,17,20,92,1.0365853658536586,1.2195121951219514,5.609756097560976,-98.22786102756005,-20.59103168478672
2025-08-25T14:40:38.007918+03:00,1756122038.007900,0.070493,2,True,6884,-15612,-3608,0.420166015625,-0.952880859375,-0.22021484375,-74,15,83,-4.51219512195122,0.9146341463414634,5.060975609756098,-105.55253097254403,-20.34710756647014
2025-08-25T14:40:38.078413+03:00,1756122038.078396,0.070496,1,True,6120,-15550,-1176,0.37353515625,-0.9490966796875,-0.07177734375,3,21,25,0.1829268292682927,1.2804878048780488,1.524390243902439,-98.08714378983652,-19.742795930801606
2025-08-25T14:40:38.078413+03:00,1756122038.078396,0.070496,2,True,6746,-15812,-3610,0.4117431640625,-0.965087890625,-0.2203369140625,-83,11,14,-5.060975609756098,0.6707317073170732,0.853658536585366,-105.38610444398685,-19.654784356997098
2025-08-25T14:40:38.149075+03:00,1756122038.149058,0.070662,1,True,6176,-15658,-1184,0.376953125,-0.9556884765625,-0.072265625,13,14,-61,0.7926829268292683,0.853658536585366,-3.7195121951219514,-97.90354916310002,-19.02870831617387
